committee_id,committee_name,report_year,report_type,image_number,line_number,file_number,payee_name,payee_first_name,payee_middle_name,payee_last_name,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,previous_file_number,amendment_indicator,amendment_number,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,office_total_ytd,category_code,category_code_full,support_oppose_indicator,memo_code,memo_code_full,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,candidate_office_state,candidate_office_district,candidate_party,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,independent_sign_name,independent_sign_date,notary_sign_name,notary_sign_date,notary_commission_expiration_date,election_type,election_type_full,back_reference_transaction_id,back_reference_schedule_name,filer_first_name,filer_middle_name,filer_last_name,transaction_id,original_sub_id,action_code,action_code_full,schedule_type_full,filing_form,link_id,sub_id,payee_prefix,payee_suffix,is_notice,most_recent,filing_date,memo_text,filer_prefix,filer_suffix,schedule_type,pdf_url
C00000935,DCCC,2022,48,202210119532135385,24,1636390,PESCADOR PUBLIC STRATEGIES LLC LAURA VOLLUZ,,,,4007 MCCULLOUGH,SUITE 168,SAN ANTONIO,TX,78212,1636390,N,0,MEDIA BUY,2022-10-06 00:00:00,2022-10-11 00:00:00,92106.00,551369.62,004,Advertising Expenses ,O,,,H2TX34113,"FLORES, MAYRA",,MAYRA,,FLORES,,H,TX,34,REP,,,,,,,,"PERSICO, TIMOTHY",2022-10-11 00:00:00,,,,G2022,,,,TIMOTHY,,PERSICO,SE-1049400,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101220221587941007,4101220221588006314,,,t,t,2022-10-11 00:00:00,DATE OF DISSEMINATION: 10/11/22,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210119532135385
C00075820,NRCC,2022,24,202210269541697172,24,1650728,DEL CIELO MEDIA LLC,,,,1427 LESLIE AVE.,,ALEXANDRIA,VA,22301,1650728,N,0,MEDIA,2022-10-21 00:00:00,2022-10-25 00:00:00,51175.00,408778.25,,,O,,,H6TX15162,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,DEM,C00592659,,,,,,,"DAVIS, KEITH A",2022-10-26 00:00:00,,,,G2022,,,,KEITH,A,DAVIS,SE24-0.139702,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745160,4102620221592299604,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541697172
C00504530,CONGRESSIONAL LEADERSHIP FUND,2022,48,202210149532551150,24,1640478,RED EAGLE MEDIA,,,,815 SLATERS LANE,,ALEXANDRIA,VA,22314,1640478,N,0,DIGITAL PLACEMENT,2022-10-11 00:00:00,2022-10-12 00:00:00,65000.00,2960580.22,004,Advertising Expenses ,O,,,,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,,,,,,,,,"CROSBY, CALEB",2022-10-14 00:00:00,,,,G2022,,,,CALEB,,CROSBY,002,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101520221588293034,4101520221588307121,,,t,t,2022-10-14 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532551150
C00000935,DCCC,2022,48,202210119532135386,24,1636390,"MESSAGE AUDIENCE PRESENTATION, INC. MAP POLITICAL COMMUNICATION",,,,2400 S 4TH STREET,,AUSTIN,TX,78704,1636390,N,0,DIGITAL MEDIA -  PRODUCTION ESTIMATE,2022-10-11 00:00:00,2022-10-11 00:00:00,12550.55,551369.62,,,O,,,H2TX34113,"FLORES, MAYRA",,MAYRA,,FLORES,,H,TX,34,REP,,,,,,,,"PERSICO, TIMOTHY",2022-10-11 00:00:00,,,,G2022,,,,TIMOTHY,,PERSICO,SE-1049806,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101220221587941007,4101220221588006317,,,t,t,2022-10-11 00:00:00,DATE OF DISSEMINATION: 10/11/22,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210119532135386
C00504530,CONGRESSIONAL LEADERSHIP FUND,2022,48,202210149532551150,24,1640478,FLEXPOINT MEDIA,,,,PO BOX 1051,,NEW ALBANY,OH,43054,1640478,N,0,MEDIA PLACEMENT,2022-10-07 00:00:00,2022-10-12 00:00:00,408245.88,2895580.22,004,Advertising Expenses ,O,,,,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,,,,,,,,,"CROSBY, CALEB",2022-10-14 00:00:00,,,,G2022,,,,CALEB,,CROSBY,001,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101520221588293034,4101520221588307120,,,t,t,2022-10-14 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532551150
C00000935,DCCC,2022,48,202210189537562939,24,1644096,"MESSAGE AUDIENCE PRESENTATION, INC. MAP POLITICAL COMMUNICATION",,,,2400 S 4TH STREET,,AUSTIN,TX,78704,1644096,N,0,MEDIA PRODUCTION - ESTIMATE,2022-10-18 00:00:00,2022-10-18 00:00:00,11322.98,1351054.70,,,O,,,H2TX34113,"FLORES, MAYRA",,MAYRA,,FLORES,,H,TX,34,REP,,,,,,,,"PERSICO, TIMOTHY",2022-10-18 00:00:00,,,,G2022,,,,TIMOTHY,,PERSICO,SE-1051508,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101920221589124003,4101920221589893209,,,t,t,2022-10-18 00:00:00,DATE OF DISSEMINATION: 10/18/22,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210189537562939
C00504530,CONGRESSIONAL LEADERSHIP FUND,2022,24,202210269541703185,24,1651022,TARGETED VICTORY,,,,2311 WILSON BLVD,SUITE 200,ARLINGTON,VA,22201,1651022,N,0,DIGITAL PLACEMENT,2022-10-25 00:00:00,2022-10-25 00:00:00,100000.00,3753111.48,004,Advertising Expenses ,S,,,,"FLORES, MAYRA",,MAYRA,,FLORES,,H,TX,34,,,,,,,,,"CROSBY, CALEB",2022-10-26 00:00:00,,,,G2022,,,,CALEB,,CROSBY,002,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102720221592345033,4102720221592616078,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541703185
C00365536,CHC BOLD PAC,2022,24,202210269541680471,24,1650401,SENA KOZAR STRATEGIES,,,,3723 JENIFER ST NW,,WASHINGTON,DC,200151805,1650401,N,0,DIGITAL AD PRODUCTION AND BUY,2022-10-24 00:00:00,2022-10-25 00:00:00,57500.00,887749.05,004,Advertising Expenses ,S,,,H6TX15162,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,DEM,,,,,,,,"EVANS, DIANE",2022-10-26 00:00:00,,,,G2022,,,,DIANE,,EVANS,VTDKNAGFKR5,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745133,4102620221592298920,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541680471
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210089532102282,24,1635187,IN PURSUIT OF LLC,,,,1320 N. COURTHOUSE RD.,STE. 200,ARLINGTON,VA,22201,1635187,N,0,MEDIA PLACEMENT,2022-10-06 00:00:00,2022-10-06 00:00:00,10000.00,231018.92,004,Advertising Expenses ,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA,NOHEMI,FLORES,,H,TX,34,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-08 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.15057,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100920221587813000,4100920221587822043,,,t,t,2022-10-08 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210089532102282
C00722371,ENERGY SECURITY PAC,2022,24,202210219541455119,24,1646116,IMPACT ADVERTISING LLC,,,,3685 S 500 W,,SOUTH SALT LAKE CITY,UT,84115,1646116,N,0,VIDEO PRODUCTION AND SOCIAL MEDIA AD BUY,2022-10-20 00:00:00,2022-10-22 00:00:00,3750.00,49625.01,,,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,C00722371,,,,,,,"OLEARY, SHANNON",2022-10-21 00:00:00,,,,G2022,,,,SHANNON,,OLEARY,SE.4325,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108014,4102120221590171272,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541455119
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,24,202210259541652174,24,1649502,AMERICANS FOR PROSPERITY,,,,1310 N. COURTHOUSE RD.,STE. 700,ARLINGTON,VA,22201,1649502,N,0,CANVASSING,2022-10-24 00:00:00,2022-10-24 00:00:00,4625.04,315417.52,004,Advertising Expenses ,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA,NOHEMI,FLORES,,H,TX,34,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-25 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.16833,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745025,4102620221592298242,,,t,t,2022-10-25 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541652174
C00722371,ENERGY SECURITY PAC,2022,24,202210219541455137,24,1646120,IMPACT ADVERTISING LLC,,,,3685 S 500 W,,SOUTH SALT LAKE CITY,UT,84115,1646120,N,0,VIDEO PRODUCTION AND SOCIAL MEDIA AD BUY,2022-10-20 00:00:00,2022-10-22 00:00:00,3750.00,91720.35,,,O,,,H6TX15162,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,DEM,C00722371,,,,,,,"OLEARY, SHANNON",2022-10-21 00:00:00,,,,G2022,,,,SHANNON,,OLEARY,SE.4338,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108016,4102120221590171282,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541455137
C00814509,BIENVENIDO ACTION PAC,2022,48,202210089532101073,24,1635091,"CANTU, SABRINA R",SABRINA,R,CANTU,22357 BURNS RD,,HARLINGEN,TX,78552,1635091,N,0,CANVASSING CONSULTING:  BLOCK WALKING AND DISTRIBUTION OF PRINTED MATERIALS,2022-10-07 00:00:00,2022-10-07 00:00:00,1250.00,1250.00,,,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,C00814509,,,,,,,"GANTT, CHARLES",2022-10-08 00:00:00,,,,G2022,,,,CHARLES,,GANTT,SE.4214,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100820221587792009,4100820221587805084,,,t,t,2022-10-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210089532101073
C00821975,ENERGIZE OUR FUTURE,2022,24,202210269541663930,24,1650101,RESOLVE CAMPAIGNS LLC,,,,P.O. BOX 90983,1604 OLD FREDRICKSBURG RD,AUSTIN,TX,78709,1650101,N,0,PLACED MEDIA: CONNECTED TV,2022-10-25 00:00:00,2022-10-25 00:00:00,2859.50,15233.71,,,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,C00821975,,,,,,,"GANTT, CHARLES",2022-10-26 00:00:00,,,,G2022,,,,CHARLES,,GANTT,SE.4141,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745093,4102620221592298784,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541663930
C00504530,CONGRESSIONAL LEADERSHIP FUND,2022,48,202210159537271570,24,1642890,ONMESSAGE INC.,,,,817 SLATERS LANE,,ALEXANDRIA,VA,22314,1642890,N,0,MEDIA PRODUCTION,2022-10-13 00:00:00,2022-10-13 00:00:00,13000.00,2973580.22,004,Advertising Expenses ,O,,,,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,,,,,,,,,"CROSBY, CALEB",2022-10-15 00:00:00,,,,G2022,,,,CALEB,,CROSBY,001,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101620221588316024,4101620221588361038,,,t,t,2022-10-15 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210159537271570
